Timestamp,Yaw,Pitch,Roll
6513789,-102.9,-14.7,-80.6
6513814,-103.0,-14.7,-80.5
6513839,-103.1,-15.0,-80.3
6513864,-103.1,-15.1,-80.2
6513889,-103.1,-15.2,-80.2
6513914,-103.0,-14.6,-80.9
6513939,-102.6,-13.8,-81.8
6513964,-102.5,-13.6,-81.6
6513989,-102.5,-13.6,-81.0
6514014,-102.7,-13.9,-80.4
6514039,-102.9,-13.6,-80.6
6514064,-103.0,-13.2,-80.7
6514089,-103.0,-13.3,-81.2
6514114,-103.2,-13.7,-81.4
6514139,-103.1,-13.6,-81.5
6514164,-102.9,-13.3,-81.5
6514189,-102.7,-13.1,-81.2
6514214,-102.6,-13.4,-81.5
6514239,-102.6,-13.5,-81.4
6514264,-102.5,-13.0,-81.0
6514289,-102.5,-12.0,-80.8
6514314,-102.6,-11.2,-80.6
6514339,-102.7,-11.1,-80.5
6514364,-102.2,-11.4,-80.5
6514389,-101.5,-11.3,-80.2
6514414,-101.0,-10.7,-79.7
6514439,-100.6,-10.4,-79.6
6514464,-100.1,-12.9,-81.7
6514489,-99.7,-12.6,-82.2
6514514,-99.1,-12.0,-82.4
6514539,-98.2,-11.1,-83.4
6514564,-97.4,-8.9,-83.4
6514589,-97.2,-6.2,-82.3
6514614,-97.6,-4.7,-81.3
6514639,-97.9,-5.8,-80.2
6514664,-100.2,-10.2,-79.0
6514689,-103.1,-11.9,-77.7
6514714,-102.5,-11.4,-78.2
6514739,-101.3,-10.5,-80.2
6514764,-99.0,-9.0,-82.4
6514789,-96.9,-7.3,-83.8
6514814,-96.3,-7.5,-83.9
6514839,-96.0,-8.9,-81.8
6514864,-96.7,-12.0,-80.0
6514889,-97.4,-13.7,-79.6
6514914,-97.9,-15.0,-79.3
6514939,-97.8,-15.3,-79.8
6514964,-97.1,-14.7,-80.7
6514989,-97.0,-15.0,-79.3
6515014,-96.7,-15.5,-77.8
6515039,-95.9,-15.2,-78.2
6515064,-94.8,-14.4,-79.4
6515089,-93.6,-14.6,-80.8
6515114,-92.3,-15.0,-82.2
6515139,-90.6,-14.7,-84.8
6515164,-88.4,-14.3,-87.9
6515189,-86.0,-14.7,-90.5
6515214,-83.2,-14.8,-93.7
6515239,-80.4,-13.8,-97.0
6515264,-77.9,-12.1,-100.5
6515289,-75.8,-11.5,-103.2
6515314,-73.6,-11.7,-105.5
6515339,-71.3,-11.2,-108.4
6515364,-69.5,-10.6,-111.2
6515389,-68.2,-10.4,-112.9
6515414,-67.0,-10.8,-114.5
6515439,-65.1,-11.9,-119.3
6515464,-63.4,-9.7,-123.5
6515489,-62.2,-8.5,-125.5
6515514,-60.9,-7.8,-127.8
6515539,-59.8,-6.9,-130.3
6515564,-58.7,-5.5,-133.1
6515589,-57.8,-3.8,-135.5
6515614,-57.1,-2.4,-137.2
6515639,-56.7,-1.1,-139.0
6515664,-56.4,0.9,-141.0
6515689,-56.6,2.7,-142.5
6515714,-56.8,3.5,-145.0
6515739,-57.1,4.1,-146.7
6515764,-57.3,5.2,-148.6
6515789,-57.7,6.2,-150.5
6515814,-58.2,6.6,-152.8
6515839,-59.2,7.1,-154.9
6515864,-60.5,7.7,-156.8
6515889,-61.2,7.6,-157.8
6515914,-61.6,7.1,-158.4
6515939,-61.4,6.9,-158.5
6515964,-61.6,7.5,-159.8
6515989,-62.1,8.1,-161.0
6516014,-62.5,7.7,-161.8
6516039,-62.5,7.7,-162.3
6516064,-62.6,8.2,-162.7
6516089,-62.8,8.1,-163.0
6516114,-63.1,8.0,-163.1
6516139,-63.3,8.2,-163.2
6516164,-63.4,8.2,-163.5
6516189,-63.8,8.1,-163.8
6516214,-64.2,8.1,-164.1
6516239,-64.4,8.2,-164.2
6516264,-64.8,8.0,-164.5
6516289,-64.9,7.3,-165.1
6516314,-65.0,6.3,-165.8
6516339,-65.0,5.8,-166.0
6516364,-64.9,6.0,-166.0
6516389,-65.0,6.2,-166.1
6516414,-65.1,5.7,-166.5
6516439,-65.5,5.0,-166.7
6516464,-66.0,5.0,-167.2
6516489,-65.9,4.7,-167.7
6516514,-65.8,4.2,-168.2
6516539,-65.8,4.2,-168.2
6516564,-66.1,5.4,-168.0
6516589,-66.5,6.4,-167.8
6516614,-66.9,6.7,-167.8
6516639,-67.2,6.6,-168.0
6516664,-67.6,7.0,-168.4
6516689,-67.9,7.4,-168.6
6516714,-68.0,7.0,-169.0
6516739,-68.0,6.5,-169.3
6516764,-68.0,6.7,-169.2
6516789,-68.0,6.8,-169.1
6516814,-68.1,6.7,-169.0
6516839,-67.7,6.5,-169.2
6516864,-67.4,6.5,-169.2
6516889,-67.3,6.9,-169.0
6516914,-67.1,7.1,-168.6
6516939,-66.8,7.2,-168.4
6516964,-66.4,7.2,-168.4
6516989,-66.3,7.4,-168.3
6517014,-66.1,7.5,-168.1
6517039,-65.9,7.8,-167.8
6517064,-65.7,7.5,-167.5
6517089,-65.5,7.4,-167.3
6517114,-65.2,7.9,-166.5
6517139,-65.1,8.8,-165.8
6517164,-65.1,8.8,-165.5
6517189,-64.9,8.2,-165.8
6517214,-64.7,8.1,-166.1
6517239,-64.3,8.0,-166.1
6517264,-63.9,8.0,-166.0
6517289,-63.2,7.8,-166.2
6517314,-62.7,7.8,-166.8
6517339,-61.7,7.5,-167.2
6517364,-60.8,8.9,-166.7
6517389,-60.4,10.5,-166.2
6517414,-60.0,10.7,-165.9
6517439,-58.8,12.9,-166.3
6517464,-57.6,13.2,-167.0
6517489,-57.3,13.7,-167.1
6517514,-57.4,13.4,-168.7
6517539,-56.8,12.9,-169.8
6517564,-56.6,14.4,-171.5
6517589,-56.5,15.7,-171.6
6517614,-56.4,16.5,-171.9
6517639,-55.9,16.5,-171.9
6517664,-55.4,16.7,-172.1
6517689,-54.4,16.2,-172.7
6517714,-52.6,13.9,-174.0
6517739,-50.4,12.3,-173.9
6517764,-48.6,13.1,-173.9
6517789,-46.6,13.1,-173.9
6517814,-44.6,11.4,-175.1
6517839,-41.5,10.1,-176.4
6517864,-37.8,9.0,-177.3
6517889,-34.2,9.2,-178.4
6517914,-31.0,10.5,-179.9
6517939,-28.1,11.6,178.8
6517964,-25.1,11.7,178.9
6517989,-22.7,13.1,179.9
6518014,-20.9,14.5,-179.2
6518039,-19.8,15.1,-179.3
6518064,-18.7,15.5,180.0
6518089,-18.0,15.4,178.9
6518114,-17.1,14.9,178.1
6518139,-16.4,14.4,177.7
6518164,-15.5,14.1,177.6
6518189,-15.0,14.5,177.7
6518214,-14.5,14.1,177.8
6518239,-13.8,13.4,177.8
6518264,-13.2,13.4,178.1
6518289,-13.1,13.9,178.5
6518314,-12.8,14.1,178.9
6518339,-12.5,14.0,178.9
6518364,-12.4,14.2,178.8
6518389,-12.5,15.1,179.1
6518414,-13.1,16.6,179.5
6518439,-16.6,18.5,179.6
6518464,-19.9,20.2,179.8
6518489,-22.1,20.4,179.8
6518514,-24.6,20.9,179.3
6518539,-27.4,21.4,179.2
6518564,-30.2,20.1,178.7
6518589,-32.2,18.6,178.0
6518614,-34.4,17.7,176.9
6518639,-36.4,17.2,176.4
6518664,-38.3,16.8,176.3
6518689,-40.2,16.8,176.5
6518714,-42.0,15.9,176.9
6518739,-43.6,14.8,177.1
6518764,-45.3,14.2,177.5
6518789,-47.2,14.0,178.0
6518814,-49.1,13.8,178.0
6518839,-50.8,13.2,178.1
6518864,-52.6,12.7,178.5
6518889,-54.4,12.6,179.3
6518914,-56.3,12.4,-179.8
6518939,-58.3,12.4,-179.0
6518964,-60.2,12.4,-178.2
6518989,-62.4,12.4,-177.5
6519014,-64.7,12.2,-176.6
6519039,-66.7,11.9,-175.9
6519064,-68.9,11.5,-175.5
6519089,-71.2,11.2,-175.0
6519114,-73.6,11.8,-173.8
6519139,-76.0,12.3,-172.9
6519164,-78.4,12.3,-172.1
6519189,-81.1,12.1,-171.7
