



6509614,-134.9,0.7,94.5
6509639,-138.2,-1.8,95.4
6509664,-139.5,-2.6,95.4
6509689,-138.5,-1.7,94.4
6509714,-137.5,-1.1,93.8
6509739,-136.5,-0.5,92.5
6509764,-135.8,0.1,91.6
6509789,-134.9,0.4,91.3
6509814,-133.8,0.7,91.0
6509839,-133.0,1.1,90.4
6509864,-132.2,1.5,89.8
6509889,-131.3,1.7,89.5
6509914,-130.5,1.9,89.3
6509939,-129.6,2.1,88.9
6509964,-128.8,2.3,88.5
6509989,-128.0,2.5,88.3
6510014,-127.3,2.6,88.2
6510039,-126.5,2.8,88.2
6510064,-125.8,2.8,88.1
6510089,-125.1,2.9,87.9
6510114,-124.4,3.1,87.7
6510139,-123.6,3.2,87.7
6510164,-122.8,3.3,87.6
6510189,-122.0,3.4,87.5
6510214,-121.4,3.6,87.4
6510239,-120.8,3.6,87.6
6510264,-120.3,3.7,87.0
6510289,-119.8,3.8,86.6
6510314,-119.2,3.9,86.8
6510339,-118.6,3.8,86.9
6510364,-118.1,3.8,86.7
6510389,-117.6,3.8,86.6
6510414,-117.1,3.8,86.4
6510439,-116.6,3.7,86.4
6510464,-116.1,3.8,86.4
6510489,-115.6,3.7,86.4
6510514,-115.0,3.6,86.4
6510539,-114.7,3.6,86.5
6510564,-114.2,3.5,86.5
6510589,-113.7,3.5,86.6
6510614,-113.2,3.4,86.6
6510639,-113.0,3.4,86.6
6510664,-112.5,3.5,86.7
6510689,-112.0,3.2,86.4
6510714,-111.6,3.0,87.0
6510739,-111.2,2.9,87.0
6510764,-111.0,3.0,86.7
6510789,-110.8,3.2,86.7
6510814,-110.4,3.0,86.8
6510839,-110.2,3.0,86.8
6510864,-110.1,3.0,86.7
6510889,-109.9,3.0,86.6
6510914,-109.7,3.0,86.6
6510939,-109.4,3.0,86.7
6510964,-109.2,3.1,86.7
6510989,-108.9,3.1,86.7
6511014,-108.6,3.2,86.8
6511039,-108.3,3.1,86.8
6511064,-108.2,3.2,86.8
6511089,-107.9,3.2,86.6
6511114,-107.7,3.3,86.4
6511139,-107.4,3.4,86.4
6511164,-107.1,3.4,86.5
6511189,-106.8,3.4,86.3
6511214,-106.5,3.6,86.2
6511239,-106.4,3.6,86.3
6511264,-106.2,3.7,86.5
6511289,-106.3,3.6,85.9
6511314,-106.5,3.6,85.8
6511339,-106.4,3.6,86.0
6511364,-106.2,3.4,85.9
6511389,-106.3,3.4,85.8
6511414,-106.4,3.1,86.0
6511439,-106.2,2.8,86.1
6511464,-106.1,2.7,86.1
6511489,-105.9,2.7,85.9
6511514,-105.6,2.7,86.1
6511539,-105.5,2.8,86.1
6511564,-105.3,2.9,86.0
6511589,-105.0,3.0,86.1
6511614,-104.7,3.2,86.2
6511639,-104.6,3.2,86.2
6511664,-104.6,3.3,86.1
6511689,-104.3,3.3,86.1
6511714,-104.2,3.5,86.2
6511739,-104.0,3.6,86.0
6511764,-104.0,3.4,86.2
6511789,-103.9,3.3,86.6
6511814,-103.9,3.2,86.8
6511839,-103.8,3.1,86.7
6511864,-103.8,3.1,86.9
6511889,-103.8,3.1,87.0
6511914,-103.8,3.0,86.9
6511939,-103.8,3.0,86.6
6511964,-103.8,3.1,86.6
6511989,-103.7,3.1,86.8
6512014,-103.6,3.1,87.0
6512039,-103.6,3.2,86.9
6512064,-103.4,3.1,86.9
6512089,-103.4,3.1,86.8
6512114,-103.4,3.1,86.9
6512139,-103.3,3.0,86.8
6512164,-103.2,3.2,86.8
6512189,-103.2,3.3,86.8
6512214,-103.2,3.3,86.6
6512239,-103.2,3.3,86.4
6512264,-103.2,3.4,86.5
6512289,-103.1,3.6,86.4
6512314,-103.1,3.7,86.6
6512339,-103.1,3.9,86.7
6512364,-103.1,3.9,86.7
6512389,-103.3,4.0,86.8
6512414,-103.5,3.9,86.5
6512439,-103.6,3.8,86.4
6512464,-103.7,3.8,86.4
6512489,-103.9,3.8,86.1
6512514,-104.1,3.6,86.0
6512539,-104.3,3.4,86.0
6512564,-104.4,3.3,86.0
6512589,-104.4,3.2,86.0
6512614,-104.5,3.0,85.9
6512639,-104.5,3.0,85.9
6512664,-104.4,2.8,85.8
6512689,-104.3,2.7,85.9
6512714,-104.4,2.7,86.0
6512739,-104.4,2.6,86.1
6512764,-104.3,2.6,86.1
6512789,-104.0,2.6,86.5
6512814,-103.7,2.6,86.7
6512839,-103.5,2.6,86.7
6512864,-103.3,2.6,86.8
6512889,-103.2,2.6,87.0
6512914,-103.1,2.6,87.2
6512939,-103.0,2.6,87.2
6512964,-102.9,2.7,87.5
6512989,-102.8,2.6,87.4
6513014,-102.7,2.5,87.5
6513039,-102.5,2.5,87.5
6513064,-102.4,2.5,87.4
6513089,-102.3,2.5,87.6
