Timestamp,Yaw,Pitch,Roll
6514214,-69.5,-0.0,94.0
6514239,-69.2,0.1,94.2
6514264,-69.0,0.4,94.4
6514289,-68.7,0.5,94.5
6514314,-68.3,0.6,94.5
6514339,-68.0,0.8,94.6
6514364,-67.3,1.0,94.2
6514389,-66.5,1.0,93.7
6514414,-66.1,1.1,93.4
6514439,-65.7,1.3,93.1
6514464,-65.4,1.6,92.6
6514489,-65.0,1.7,92.1
6514514,-64.8,1.9,91.6
6514539,-64.6,2.1,91.3
6514564,-64.4,2.2,90.9
6514589,-64.1,2.2,90.6
6514614,-63.8,2.3,90.3
6514639,-63.6,2.3,90.0
6514664,-63.2,2.1,89.6
6514689,-62.7,1.8,89.1
6514714,-62.1,1.6,88.9
6514739,-61.5,1.3,88.5
6514764,-60.6,1.1,88.2
6514789,-59.4,0.7,87.8
6514814,-58.2,0.4,87.6
6514839,-56.8,0.8,87.5
6514864,-55.3,1.3,87.5
6514889,-53.9,2.1,87.8
6514914,-52.1,3.2,88.2
6514939,-50.3,4.7,88.7
6514964,-49.3,5.5,88.9
6514989,-48.4,5.7,89.1
6515014,-47.5,5.9,89.2
6515039,-46.4,6.0,89.4
6515064,-45.4,6.0,89.5
6515089,-44.4,6.1,89.6
6515114,-43.4,6.0,89.8
6515139,-42.3,5.9,90.0
6515164,-41.5,5.9,90.3
6515189,-40.4,5.7,90.7
6515214,-39.5,5.4,91.1
6515239,-38.6,5.2,91.3
6515264,-37.7,5.0,91.4
6515289,-36.9,5.0,91.6
6515314,-36.0,4.9,91.8
6515339,-35.1,4.4,91.8
6515364,-34.3,4.0,92.0
6515389,-33.5,4.1,92.3
6515414,-33.0,4.3,92.5
6515439,-32.3,4.0,92.9
6515464,-31.8,3.7,93.3
6515489,-31.3,3.6,93.3
6515514,-31.1,3.5,93.4
6515539,-31.0,3.5,93.4
6515564,-30.9,3.4,93.5
6515589,-30.9,3.2,93.6
6515614,-30.9,3.2,93.8
6515639,-31.1,3.0,94.3
6515664,-31.1,2.7,94.6
6515689,-31.1,2.8,95.2
6515714,-31.0,2.6,95.7
6515739,-30.8,2.6,96.8
6515764,-30.8,2.8,97.5
6515789,-30.9,2.8,97.9
6515814,-30.9,3.0,98.3
6515839,-30.8,3.2,98.5
6515864,-30.9,3.3,98.8
6515889,-30.9,3.2,98.9
6515914,-30.9,3.1,98.9
6515939,-31.0,2.8,98.8
6515964,-30.7,2.3,98.6
6515989,-30.3,1.9,98.3
6516014,-29.4,1.6,97.7
6516039,-28.6,1.0,97.1
6516064,-28.1,0.7,96.9
6516089,-27.6,0.6,96.7
6516114,-27.0,0.5,96.4
6516139,-26.3,0.2,96.3
6516164,-25.7,0.1,96.0
6516189,-25.1,-0.1,95.6
6516214,-24.6,-0.3,95.3
6516239,-24.2,-0.3,95.1
6516264,-23.8,-0.4,94.9
6516289,-23.3,-0.7,94.8
6516314,-22.9,-0.8,94.6
6516339,-22.6,-0.9,94.6
6516364,-22.1,-1.3,94.5
6516389,-21.5,-1.6,94.3
6516414,-20.9,-1.7,94.3
6516439,-20.3,-1.8,94.6
6516464,-19.7,-1.8,95.0
6516489,-19.1,-2.1,95.7
6516514,-18.6,-2.3,96.5
6516539,-17.9,-1.8,98.4
6516564,-17.1,-2.1,99.3
6516589,-16.7,-2.2,99.4
6516614,-16.2,-2.4,99.4
6516639,-15.6,-2.5,99.1
6516664,-14.9,-2.3,98.7
6516689,-14.1,-2.1,98.2
6516714,-13.3,-2.0,97.4
6516739,-12.4,-2.0,96.8
6516764,-11.4,-1.7,95.9
6516789,-10.5,-1.4,94.9
6516814,-9.4,-1.4,93.8
6516839,-8.2,-1.5,92.4
6516864,-7.0,-1.7,91.1
6516889,-5.8,-2.1,89.7
6516914,-4.6,-2.6,87.9
6516939,-3.2,-3.3,86.3
6516964,-1.7,-4.9,84.4
6516989,-0.3,-6.1,82.8
6517014,1.1,-7.2,81.3
6517039,2.1,-7.7,80.1
6517064,2.6,-8.1,7876.4
6517114,3.9,-9.9,75.5
6517139,4.6,-10.2,74.7
6517164,5.4,-10.1,74.2
6517189,6.2,-9.8,73.9
6517214,7.1,-9.9,74.0
6517239,7.7,-9.7,74.3
6517264,8.2,-9.0,75.0
6517289,8.5,-8.8,75.3
6517314,8.8,-8.1,75.6
6517339,9.1,-8.1,75.4
6517364,9.3,-7.7,75.0
6517389,9.4,-7.7,74.5
6517414,9.7,-8.3,73.7
6517439,10.0,-8.8,73.0
6517464,10.2,-9.5,72.8
6517489,10.4,-10.0,73.0
6517514,10.5,-10.4,73.6
6517539,10.7,-10.9,74.0
6517564,11.0,-11.1,74.4
6517589,11.2,-11.3,74.6
6517614,12.0,-10.9,76.2
6517639,12.3,-10.7,77.9
6517664,12.6,-10.5,78.9
6517689,12.7,-10.6,80.1
6517714,13.0,-10.5,81.0
6517739,13.3,-10.1,81.7
6517764,13.5,-9.6,82.4
6517789,13.7,-9.4,82.9
6517814,14.0,-9.2,83.2
6517839,14.2,-8.8,83.4
6517864,14.5,-8.4,83.5
6517889,14.8,-8.2,83.5
6517914,15.1,-8.0,83.6
6517939,15.4,-7.8,83.7
6517964,15.5,-7.6,83.6
6517989,15.7,-7.3,83.6
6518014,15.8,-7.0,83.5
6518039,16.0,-7.0,83.3
6518064,16.0,-6.8,83.3
6518089,16.0,-6.7,83.3
6518114,15.8,-6.6,83.4
6518139,14.1,-5.4,84.0
6518164,12.9,-5.6,85.1
6518189,11.7,-5.4,85.0
6518214,10.7,-5.5,84.3
6518239,9.9,-5.8,84.1
6518264,9.2,-5.8,83.7
6518289,8.6,-5.4,83.7
6518314,8.0,-4.5,83.4
6518339,7.5,-3.9,83.1
6518364,7.0,-2.8,82.8
6518389,6.9,-2.1,82.8
6518414,6.9,-1.6,82.8
6518439,6.6,-1.0,83.0
6518464,6.5,-1.0,82.9
6518489,6.3,-1.4,82.8
6518514,6.2,-0.7,83.1
6518539,6.0,-0.3,83.3
6518564,5.8,0.1,83.5
6518589,5.5,0.3,83.6
6518614,5.1,0.8,83.9
6518639,4.7,1.0,83.9
6518664,4.2,1.0,83.8
6518689,3.5,0.9,83.7
6518714,0.4,-0.1,83.3
6518739,-2.0,0.3,83.7
6518764,-3.9,0.7,83.8
6518789,-6.8,1.6,84.3
6518814,-10.2,2.7,85.3
6518839,-14.3,3.8,86.5
6518864,-18.9,4.8,88.3
6518889,-24.2,5.5,90.2
6518914,-29.8,6.3,93.0
6518939,-35.2,6.0,96.2
6518964,-40.6,5.9,99.1
6518989,-46.0,6.2,101.7
6519014,-51.4,6.4,104.3
6519039,-56.3,6.3,106.4
6519064,-61.0,6.0,108.2
6519089,-65.3,5.7,109.7
6519114,-69.3,6.2,110.5
6519139,-72.7,6.2,110.7
6519164,-75.9,6.4,110.5
6519189,-79.0,7.2,110.2
6519214,-82.2,8.6,109.9
6519239,-85.1,9.6,109.3
6519264,-90.4,10.7,108.1
6519289,-94.0,11.3,107.5
6519314,-96.5,12.0,107.0
6519339,-99.2,12.6,106.0
6519364,-102.0,13.1,104.7
6519389,-104.9,13.9,104.0
6519414,-107.8,14.0,104.1
6519439,-110.3,13.0,104.5
6519464,-112.6,11.0,105.0
6519489,-114.6,8.8,105.4
6519514,-116.5,6.9,106.2
6519539,-118.3,5.5,107.0
6519564,-120.1,4.8,107.7
6519589,-122.2,4.6,108.2
6519614,-124.4,4.8,108.7
6519639,-126.6,5.1,108.6
6519664,-128.9,5.3,108.1
6519689,-131.1,5.3,107.5
6519714,-133.1,5.1,106.4
6519739,-135.0,5.0,105.4
6519764,-138.8,4.9,103.8
6519789,-141.7,4.8,102.0
6519814,-143.3,4.7,101.2
6519839,-144.6,4.7,100.4
6519864,-145.8,4.9,99.8
6519889,-146.8,6.0,99.4
6519914,-147.9,7.2,99.5
6519939,-149.1,8.0,99.5
6519964,-149.9,8.6,99.2
6519989,-150.7,9.0,98.7
6520014,-151.5,9.4,98.4
6520039,-152.2,9.8,98.1
6520064,-152.8,10.1,97.8
6520089,-153.4,10.5,97.5
6520114,-153.8,10.9,97.4
6520139,-154.2,11.3,97.4
6520164,-154.6,11.6,97.5
6520189,-155.0,11.7,97.5
6520214,-155.2,11.7,97.3
6520239,-155.2,11.8,97.6
6520264,-155.2,11.8,98.1
6520289,-155.5,11.7,98.3
6520314,-155.5,11.6,98.4
6520339,-155.8,11.4,98.1
6520364,-155.9,11.2,97.8
6520389,-156.1,11.2,97.3
6520414,-156.2,11.3,96.9
6520439,-156.5,11.3,96.6
6520464,-156.7,11.3,96.2
6520489,-156.8,11.3,95.6
6520514,-156.9,11.3,95.1
6520539,-156.7,11.4,94.5
6520564,-156.6,11.7,93.5
6520589,-156.4,12.0,92.4
6520614,-156.2,12.6,91.5
6520639,-155.9,12.9,90.3
6520664,-155.5,12.8,89.3
6520689,-155.2,13.1,88.5
6520714,-154.9,13.2,88.4
6520739,-154.5,13.1,88.7
6520764,-153.0,12.8,89.9
6520789,-151.8,12.8,90.8
6520814,-150.9,13.1,91.0
6520839,-150.1,13.5,91.0
6520864,-149.2,14.0,91.1
6520889,-148.3,14.9,91.0
6520914,-147.2,15.8,91.1
6520939,-146.2,17.1,91.4
6520964,-145.2,18.0,91.4
6520989,-144.2,19.1,91.7
6521014,-143.5,20.0,91.8
6521039,-143.0,20.8,91.8
6521064,-142.8,21.4,91.7
6521089,-142.5,21.8,91.5
6521114,-142.5,22.1,91.3
6521139,-142.5,22.4,91.1
6521164,-142.7,22.5,90.8
6521189,-143.0,22.4,90.6
6521214,-143.4,22.2,90.4
6521239,-143.7,21.7,90.4
6521264,-144.3,21.0,90.1
6521289,-144.6,19.0,90.4
6521314,-144.8,18.1,90.5
6521339,-145.0,17.5,90.6
6521364,-145.1,16.7,90.6
6521389,-145.2,16.1,90.6
6521414,-145.2,15.9,90.5
6521439,-145.3,15.8,90.5
6521464,-145.4,15.8,90.4
6521489,-145.6,15.8,90.2
6521514,-145.8,15.8,89.9
6521539,-146.3,15.9,89.8
6521564,-146.7,15.8,89.9
6521589,-147.4,15.5,90.2
6521614,-148.1,15.2,90.8
6521639,-148.9,14.7,91.6
6521664,-149.8,14.2,92.6
6521689,-150.7,13.5,93.8
6521714,-151.7,12.6,94.7
6521739,-152.6,11.9,95.3
6521764,-153.5,10.4,95.5
6521789,-154.1,9.7,95.3
6521814,-154.4,9.4,95.2
6521839,-154.5,8.9,95.2
6521864,-154.5,8.6,95.1
6521889,-154.3,8.3,95.0
6521914,-154.0,8.1,95.0
6521939,-153.5,7.9,95.0
6521964,-152.9,8.1,94.9
6521989,-152.3,8.4,95.1
6522014,-151.4,8.4,95.1
6522039,-150.4,8.3,95.1
6522064,-149.4,8.4,95.2
6522089,-148.1,8.4,95.4
6522114,-146.6,8.3,95.6
6522139,-144.9,8.1,96.0
6522164,-143.1,8.0,96.3
6522189,-141.0,7.9,96.9
6522214,-138.7,7.6,97.5
6522239,-136.3,7.5,98.1
6522264,-133.8,7.2,98.5
6522289,-128.6,7.0,99.2
6522314,-124.0,6.6,100.0
6522339,-121.1,6.3,100.3
6522364,-118.3,6.2,100.4
6522389,-115.5,6.0,100.5
6522414,-112.9,5.6,100.5
6522439,-110.5,5.0,100.4
6522464,-108.2,3.9,100.3
6522489,-105.9,2.6,99.9
6522514,-103.5,1.0,99.1
6522539,-101.3,-0.3,98.5
6522564,-99.2,-1.4,98.1
6522589,-97.2,-2.1,97.4
6522614,-95.4,-2.7,96.8
6522639,-93.7,-3.3,95.9
6522664,-92.3,-3.6,94.9
6522689,-90.8,-3.5,93.9
6522714,-89.5,-3.5,93.2
6522739,-88.4,-3.1,92.7
6522764,-87.5,-2.8,92.5
6522789,-87.0,-2.4,93.3
6522814,-86.7,-1.3,94.2
6522839,-86.8,-0.7,94.7
6522864,-87.1,0.2,95.0
6522889,-87.5,0.8,95.6
6522914,-88.0,1.0,96.1
6522939,-88.3,1.2,96.3
6522964,-88.5,1.1,96.6
6522989,-88.6,1.0,96.6
6523014,-88.6,1.1,96.5
6523039,-88.6,1.0,96.6
6523064,-88.6,1.1,96.6
6523089,-88.6,1.2,96.6
6523114,-88.6,1.6,96.6
6523139,-88.6,2.0,96.6
6523164,-88.6,2.1,96.7
6523189,-88.6,2.0,96.8
6523214,-88.6,2.2,96.8
6523239,-88.6,2.4,97.0
6523264,-88.7,2.2,97.3
6523289,-88.7,2.0,97.4
6523314,-88.7,2.0,97.4
6523339,-88.7,1.8,97.7
6523364,-88.8,1.5,97.9
6523389,-89.1,1.4,97.9
6523414,-89.3,1.1,98.0
6523439,-89.5,0.7,98.1
6523464,-89.8,0.3,98.1
6523489,-90.0,-0.0,98.1
6523514,-90.3,-0.5,98.1
6523539,-90.6,-0.8,98.0
6523564,-90.9,-1.3,97.9
6523589,-91.2,-1.6,98.0
6523614,-91.4,-2.1,98.2
6523639,-91.5,-2.5,98.4
6523664,-91.6,-2.9,98.7
6523689,-91.5,-3.3,99.2
6523714,-91.3,-3.5,99.8
6523739,-91.1,-3.7,100.0
6523764,-90.8,-3.6,100.1
6523789,-90.3,-3.4,100.1
6523814,-89.9,-3.1,100.2
6523839,-89.6,-2.8,100.1
6523864,-88.6,-2.2,100.4
6523889,-87.9,-2.1,100.9
6523914,-87.6,-2.2,101.1
6523939,-87.1,-2.0,101.2
6523964,-86.7,-1.9,101.4
6523989,-86.3,-1.5,101.6
6524014,-86.0,-1.1,101.5
6524039,-85.7,-0.9,101.5
6524064,-85.5,-0.6,101.5
6524089,-85.2,-0.4,101.4
6524114,-85.0,-0.2,101.4
6524139,-84.8,-0.1,101.2
6524164,-84.7,0.0,101.2
6524189,-84.5,0.0,100.9
6524214,-84.2,-0.1,100.8
6524239,-84.0,-0.1,100.7
6524264,-83.7,-0.2,100.6
6524289,-83.3,-0.2,100.5
6524314,-83.0,-0.2,100.5
