



1109094,-138.4,-1.8,60.9
1109119,-139.4,-1.7,63.2
1109144,-140.0,-1.6,63.8
1109169,-139.0,-1.6,68.7
1109194,-138.0,-1.6,72.4
1109219,-137.2,-1.4,75.6
1109244,-136.3,-1.3,78.5
1109269,-135.4,-1.3,80.9
1109294,-134.5,-1.1,83.1
1109319,-133.7,-1.1,85.1
1109344,-132.9,-0.9,86.8
1109369,-132.0,-0.8,88.3
1109394,-131.2,-0.8,89.6
1109419,-130.5,-0.7,90.9
1109444,-129.7,-0.6,92.1
1109469,-129.0,-0.5,93.1
1109494,-128.3,-0.4,94.0
1109519,-127.6,-0.3,94.5
1109544,-127.0,-0.3,95.0
1109569,-126.3,-0.3,95.5
1109594,-125.7,-0.3,95.8
1109619,-125.1,-0.3,96.2
1109644,-124.5,-0.3,96.6
1109669,-124.0,-0.4,97.0
1109694,-123.4,-0.4,97.3
1109719,-122.8,-0.4,97.5
1109744,-122.4,-0.5,97.7
1109769,-121.8,-0.4,97.9
1109794,-121.4,-0.3,98.1
1109819,-120.9,-0.2,98.1
1109844,-120.4,-0.2,98.3
1109869,-120.0,-0.2,98.4
1109894,-119.7,-0.2,98.5
1109919,-119.3,-0.2,98.5
1109944,-118.9,-0.2,98.6
1109969,-118.5,-0.2,98.7
1109994,-118.2,-0.3,98.7
1110019,-117.7,-0.3,98.7
1110044,-117.4,-0.3,98.7
1110069,-117.1,-0.3,98.7
1110094,-116.8,-0.3,98.8
1110119,-116.2,-0.3,98.8
1110144,-115.8,-0.3,98.9
1110169,-115.5,-0.3,98.6
1110194,-115.4,-0.2,98.8
1110219,-115.1,-0.3,98.9
1110244,-114.7,-0.3,99.1
1110269,-114.6,-0.3,99.2
1110294,-114.3,-0.3,99.2
1110319,-114.1,-0.2,99.2
1110344,-113.9,-0.2,99.2
1110369,-113.6,-0.2,99.3
1110394,-113.3,-0.2,99.4
1110419,-113.1,-0.1,99.4
1110444,-112.8,-0.1,99.5
1110469,-112.6,-0.1,99.7
1110494,-112.5,-0.1,99.6
1110519,-112.2,-0.1,99.4
1110544,-112.1,-0.1,99.3
1110569,-111.9,-0.2,99.4
1110594,-111.8,-0.1,99.4
1110619,-111.6,-0.2,99.4
1110644,-111.5,-0.2,99.4
1110669,-111.3,-0.2,99.5
1110694,-111.1,-0.2,99.5
1110719,-110.9,-0.2,99.3
1110744,-110.7,-0.2,99.3
1110769,-110.6,-0.2,99.3
1110794,-110.5,-0.2,99.4
1110819,-110.4,-0.2,99.4
1110844,-110.3,-0.2,99.4
1110869,-110.2,-0.1,99.3
1110894,-110.1,-0.1,99.2
1110919,-110.0,-0.2,99.2
1110944,-110.0,-0.1,99.1
1110969,-109.9,-0.2,98.8
1110994,-109.7,-0.2,98.6
1111019,-109.7,-0.2,98.6
1111044,-109.6,-0.2,98.5
1111069,-109.5,-0.3,98.4
1111094,-109.3,-0.3,98.4
1111119,-109.2,-0.3,98.2
1111144,-109.2,-0.3,97.8
1111169,-109.2,-0.3,97.8
1111194,-109.1,-0.2,97.7
1111219,-108.9,-0.2,97.7
1111244,-108.7,-0.2,97.5
1111269,-108.6,-0.2,97.5
1111294,-108.5,-0.1,97.3
1111319,-108.4,-0.0,97.1
1111344,-108.3,-0.1,97.0
1111369,-108.2,-0.1,96.9
1111394,-108.0,-0.0,97.0
1111419,-108.0,-0.0,97.0
1111444,-108.0,-0.0,97.0
1111469,-108.0,-0.0,97.1
1111494,-107.9,-0.0,97.2
1111519,-108.0,0.0,97.2
1111544,-107.9,0.0,97.2
1111569,-107.9,0.1,97.3
1111594,-107.8,0.1,97.3
1111619,-107.7,0.2,97.3
1111644,-107.6,0.2,97.3
1111669,-107.6,0.2,97.3
1111694,-107.6,0.2,97.5
1111719,-107.5,0.2,97.6
1111744,-107.5,0.2,97.7
1111769,-107.5,0.2,97.6
1111794,-107.5,0.2,97.7
1111819,-107.4,0.3,97.8
1111844,-107.4,0.3,97.9
1111869,-107.4,0.3,98.0
1111894,-107.4,0.3,98.0
1111919,-107.4,0.3,98.2
1111944,-107.4,0.3,98.3
1111969,-107.4,0.3,98.5
1111994,-107.3,0.2,98.5
1112019,-107.2,0.1,98.5
1112044,-107.2,0.1,98.5
1112069,-107.2,0.1,98.4
1112094,-107.1,0.0,98.4
1112119,-107.2,-0.0,98.3
1112144,-107.1,-0.0,98.7
1112169,-107.0,-0.0,99.0
1112194,-107.0,0.0,99.1
1112219,-107.0,0.1,99.2
1112244,-106.9,0.0,99.3
1112269,-106.8,-0.0,99.2
1112294,-106.7,0.0,99.2
1112319,-106.7,-0.0,99.0
1112344,-106.6,0.0,99.1
1112369,-106.7,-0.0,99.2
1112394,-106.7,-0.0,99.1
1112419,-106.8,-0.2,99.0
1112444,-106.7,-0.2,99.0
1112469,-106.7,-0.2,99.0
1112494,-106.7,-0.3,99.1
1112519,-106.7,-0.2,99.2
1112544,-106.7,-0.2,99.1
1112569,-106.7,-0.2,99.1
1112594,-106.6,-0.2,99.3
1112619,-106.6,-0.2,99.4
1112644,-106.6,-0.2,99.3
1112669,-106.6,-0.3,99.2
1112694,-106.6,-0.3,99.3
1112719,-106.5,-0.3,99.3
1112744,-106.5,-0.3,99.3
1112769,-106.5,-0.3,99.3
1112794,-106.5,-0.3,99.3
1112819,-106.4,-0.3,99.3
1112844,-106.5,-0.3,99.2
1112869,-106.5,-0.3,99.3
1112894,-106.5,-0.4,99.4
1112919,-106.4,-0.4,99.4
1112944,-106.3,-0.4,99.5
1112969,-106.4,-0.4,99.4
1112994,-106.3,-0.4,99.4
1113019,-106.3,-0.4,99.6
1113044,-106.3,-0.3,99.6
1113069,-106.2,-0.3,99.6
1113094,-106.1,-0.3,99.5
1113119,-106.1,-0.4,99.6
1113144,-106.0,-0.4,99.5
1113169,-105.9,-0.4,99.4
1113194,-105.8,-0.5,99.5
1113219,-105.8,-0.5,99.5
1113244,-105.8,-0.4,99.4
1113269,-105.8,-0.4,99.4
1113294,-105.8,-0.3,99.5
1113319,-105.8,-0.2,99.4
1113344,-105.9,-0.2,99.4
1113369,-106.0,-0.2,99.4
1113394,-105.9,-0.2,99.4
1113419,-105.9,-0.2,99.6
1113444,-105.9,-0.2,99.6
1113469,-105.9,-0.2,99.6
1113494,-106.0,-0.2,99.7
1113519,-106.0,-0.2,99.6
1113544,-106.0,-0.2,99.7
1113569,-106.0,-0.2,99.7
1113594,-106.1,-0.3,99.8
1113619,-106.1,-0.3,100.0
1113644,-106.2,-0.2,100.3
1113669,-106.3,-0.2,100.5
1113694,-106.3,-0.5,100.9
1113719,-106.3,-0.7,100.7
1113744,-106.1,-0.7,100.3
1113769,-106.0,-0.6,100.5
1113794,-105.9,-0.5,100.8
1113819,-105.9,-0.5,100.9
1113844,-106.0,-0.6,101.0
1113869,-106.0,-0.6,101.3
1113894,-106.0,-0.6,101.5
1113919,-106.0,-0.7,101.2
1113944,-106.1,-0.8,101.5
1113969,-106.1,-0.8,101.6
1113994,-106.0,-0.9,101.5
1114019,-106.0,-0.9,101.8
1114044,-106.1,-1.0,102.1
1114069,-106.1,-1.1,102.5
1114094,-106.0,-1.2,102.6
1114119,-105.9,-1.1,102.6
1114144,-105.8,-1.3,102.7
1114169,-105.6,-1.7,103.0
1114194,-105.5,-1.7,103.4
1114219,-105.4,-1.7,103.6
1114244,-105.3,-1.7,103.7
1114269,-105.2,-1.8,103.7
1114294,-105.1,-1.7,103.7
1114319,-105.0,-1.8,103.8
1114344,-104.9,-1.9,103.9
1114369,-104.8,-1.9,104.2
1114394,-104.8,-1.9,104.6
1114419,-104.6,-1.8,105.1
1114444,-104.5,-1.8,105.5
1114469,-104.4,-1.6,106.0
1114494,-104.5,-1.4,106.6
1114519,-104.7,-1.2,107.1
1114544,-104.8,-1.0,107.7
1114569,-104.9,-0.8,108.3
1114594,-105.1,-0.5,108.7
1114619,-105.4,0.1,109.1
1114644,-105.8,0.7,109.6
1114669,-106.3,1.3,110.1
1114694,-106.8,1.7,110.5
1114719,-107.3,2.1,110.8
1114744,-107.8,2.3,111.0
1114769,-108.0,2.4,111.1
1114794,-108.1,2.4,111.1
1114819,-108.2,2.4,111.3
1114844,-108.2,2.9,111.7
1114869,-108.4,3.5,112.5
1114894,-108.5,3.8,112.9
1114919,-108.5,4.2,113.1
1114944,-108.5,4.3,113.2
1114969,-108.5,4.5,113.4
1114994,-108.6,4.6,113.5
1115019,-108.8,4.6,113.3
1115044,-108.7,4.7,113.0
1115069,-108.5,4.8,112.8
1115094,-108.1,4.9,112.3
1115119,-107.7,5.4,112.1
1115144,-107.4,6.0,111.7
1115169,-106.5,7.4,110.2
1115194,-105.9,7.6,109.0
1115219,-105.5,7.6,107.9
1115244,-104.8,7.4,106.8
1115269,-103.9,7.2,106.0
1115294,-103.0,7.1,105.4
1115319,-102.4,7.3,104.8
1115344,-101.9,7.4,104.5
1115369,-101.3,7.3,104.2
1115394,-100.9,6.9,104.1
1115419,-100.6,6.4,104.1
1115444,-100.5,6.1,103.8
1115469,-100.4,5.8,103.6
1115494,-100.1,5.3,103.4
1115519,-99.6,5.0,102.9
1115544,-99.2,4.8,102.2
1115569,-98.9,4.6,102.0
1115594,-98.5,4.2,101.4
1115619,-97.9,3.6,100.7
1115644,-97.2,2.9,100.0
1115669,-96.5,2.3,100.1
1115694,-95.8,1.9,100.4
1115719,-95.4,1.7,100.8
1115744,-95.0,1.2,100.9
1115769,-94.5,0.3,101.1
1115794,-94.2,-0.3,101.2
1115819,-94.1,-0.6,101.3
1115844,-94.0,-0.6,101.4
1115869,-94.3,-0.5,101.3
1115894,-94.8,-0.6,101.1
1115919,-95.3,-0.8,101.2
1115944,-96.0,-1.0,101.3
1115969,-96.8,-1.2,101.3
1115994,-97.6,-1.5,100.9
1116019,-98.5,-2.2,101.4
1116044,-99.2,-3.0,102.5
1116069,-100.2,-3.4,102.7
1116094,-101.0,-3.7,102.5
1116119,-101.5,-4.0,102.7
1116144,-101.9,-4.3,102.8
1116169,-101.7,-4.8,102.5
1116194,-100.1,-6.2,103.5
1116219,-98.6,-7.1,104.3
1116244,-97.4,-7.4,104.3
1116269,-96.3,-7.4,104.1
1116294,-95.2,-7.2,104.1
1116319,-94.1,-6.9,104.0
1116344,-93.2,-6.6,104.0
1116369,-92.1,-6.6,104.1
1116394,-91.1,-6.5,104.3
1116419,-89.9,-6.5,104.6
1116444,-88.8,-6.4,104.9
1116469,-87.6,-6.0,105.2
1116494,-86.7,-5.5,105.4
1116519,-85.8,-5.0,105.3
1116544,-85.1,-4.4,105.2
1116569,-84.4,-4.1,105.1
1116594,-83.9,-3.7,105.0
1116619,-83.5,-3.4,104.8
1116644,-83.6,-3.2,104.3
1116669,-83.6,-3.0,103.6
1116694,-84.0,-2.8,102.9
1116719,-84.5,-2.4,102.1
1116744,-85.8,-2.1,101.4
1116769,-87.1,-2.3,100.7
1116794,-88.1,-2.5,100.2
1116819,-89.3,-2.5,100.1
1116844,-90.6,-2.3,99.4
1116869,-91.9,-2.1,98.8
1116894,-93.4,-1.6,99.7
1116919,-94.9,-1.7,100.3
1116944,-96.1,-1.8,100.7
1116969,-97.3,-2.2,101.1
1116994,-98.2,-2.7,101.5
1117019,-99.0,-3.0,102.0
1117044,-99.8,-3.3,102.4
1117069,-100.7,-3.2,102.7
1117094,-101.3,-3.1,102.8
1117119,-102.0,-2.8,103.3
1117144,-102.6,-2.6,104.0
1117169,-102.9,-2.8,104.7
1117194,-102.2,-3.1,104.8
1117219,-101.6,-3.0,105.1
1117244,-100.9,-3.0,105.1
1117269,-99.9,-3.0,105.0
1117294,-98.4,-3.1,104.4
1117319,-96.9,-2.9,104.1
1117344,-95.3,-2.5,103.8
1117369,-93.6,-1.9,103.4
1117394,-91.8,-1.4,103.0
1117419,-89.8,-0.9,102.7
