



1109094,-155.4,13.2,84.4
1109119,-155.4,10.9,87.1
1109144,-155.9,10.0,88.2
1109169,-153.9,9.0,88.8
1109194,-152.1,8.3,89.3
1109219,-150.5,7.5,89.6
1109244,-148.8,7.0,89.8
1109269,-147.2,6.4,89.9
1109294,-145.5,6.0,90.1
1109319,-144.0,5.7,90.2
1109344,-142.4,5.4,90.4
1109369,-140.8,5.2,90.6
1109394,-139.3,4.9,90.7
1109419,-137.7,4.7,90.8
1109444,-136.2,4.5,91.0
1109469,-134.8,4.4,91.1
1109494,-133.5,4.2,91.0
1109519,-132.0,4.0,91.1
1109544,-130.7,4.0,91.1
1109569,-129.3,3.9,91.2
1109594,-128.0,3.8,91.2
1109619,-126.7,3.8,91.4
1109644,-124.5,3.6,91.7
1109669,-122.7,3.5,91.8
1109694,-121.5,3.5,91.8
1109719,-120.3,3.4,91.8
1109744,-119.1,3.4,91.7
1109769,-118.0,3.4,91.8
1109794,-116.9,3.4,91.8
1109819,-115.9,3.3,91.7
1109844,-114.8,3.3,91.8
1109869,-113.9,3.3,91.9
1109894,-113.0,3.2,92.0
1109919,-112.2,3.1,92.1
1109944,-111.4,3.0,92.2
1109969,-110.5,2.9,92.2
1109994,-109.6,2.8,92.3
1110019,-108.7,2.8,92.4
1110044,-107.9,2.7,92.3
1110069,-107.0,2.8,92.2
1110094,-106.1,2.8,92.1
1110119,-105.3,3.0,92.1
1110144,-104.6,3.1,92.1
1110169,-103.1,3.2,92.3
1110194,-102.2,3.3,92.2
1110219,-101.5,3.3,92.4
1110244,-100.9,3.3,92.4
1110269,-100.3,3.3,92.4
1110294,-99.7,3.2,92.5
1110319,-99.2,3.1,92.5
1110344,-98.6,3.1,92.6
1110369,-98.1,3.0,92.6
1110394,-97.5,3.1,92.7
1110419,-97.0,3.0,92.7
1110444,-96.5,2.9,92.6
1110469,-96.0,2.9,92.7
1110494,-95.5,2.8,92.7
1110519,-95.1,2.7,92.7
1110544,-94.7,2.7,92.7
1110569,-94.2,2.7,92.8
1110594,-93.8,2.9,92.9
1110619,-93.4,2.9,93.0
1110644,-93.0,2.9,93.0
1110669,-92.7,3.0,93.0
1110694,-92.0,3.1,93.2
1110719,-91.5,3.0,93.3
1110744,-91.2,3.0,93.3
1110769,-90.9,2.9,93.4
1110794,-90.6,2.9,93.4
1110819,-90.2,2.9,93.4
1110844,-89.9,2.9,93.4
1110869,-89.6,3.0,93.4
1110894,-89.3,2.9,93.4
1110919,-89.1,2.9,93.5
1110944,-88.8,2.9,93.5
1110969,-88.6,2.9,93.6
1110994,-88.4,2.9,93.5
1111019,-88.1,3.0,93.4
1111044,-87.8,3.0,93.3
1111069,-87.6,3.0,93.3
1111094,-87.3,3.1,93.3
1111119,-87.1,3.1,93.3
1111144,-86.9,3.1,93.2
1111169,-86.6,3.2,93.2
1111194,-86.3,3.3,93.2
1111219,-86.1,3.3,93.1
1111244,-85.6,3.2,93.1
1111269,-85.3,3.2,93.2
1111294,-85.1,3.2,93.2
1111319,-85.0,3.2,93.2
1111344,-84.8,3.3,93.2
1111369,-84.7,3.3,93.1
1111394,-84.7,3.4,93.1
1111419,-84.5,3.4,93.0
1111444,-84.4,3.4,93.0
1111469,-84.2,3.4,93.1
1111494,-84.1,3.4,93.0
1111519,-83.9,3.4,93.0
1111544,-83.8,3.4,93.0
1111569,-83.7,3.5,93.1
1111594,-83.5,3.6,93.2
1111619,-83.3,3.7,93.2
1111644,-83.2,3.8,93.2
1111669,-83.1,3.8,93.1
1111694,-83.0,3.8,93.0
1111719,-82.9,3.8,93.1
