



1443711,-159.2,-0.0,0.0
1443736,-159.2,-0.0,0.0
1443761,-159.2,0.0,-0.1
1443786,-157.2,0.4,8.2
1443811,-155.4,0.7,15.4
1443836,-153.5,1.0,22.6
1443861,-151.7,1.2,29.7
1443886,-149.8,1.4,36.3
1443911,-148.0,1.5,42.4
1443936,-146.2,1.7,48.2
1443961,-144.5,1.9,53.6
1443986,-142.8,2.1,58.6
1444011,-141.1,2.3,62.9
1444036,-139.4,2.4,66.9
1444061,-137.7,2.4,70.6
1444086,-136.1,2.6,73.8
1444111,-134.5,2.7,76.7
1444136,-132.9,2.7,79.2
1444161,-131.5,2.8,81.4
1444186,-130.0,2.9,83.3
1444211,-128.5,3.0,85.0
1444236,-127.1,3.1,86.6
1444261,-124.8,3.1,88.8
1444286,-122.7,3.0,90.5
1444311,-121.5,3.1,91.3
1444336,-120.2,3.1,92.2
1444361,-119.0,3.2,92.9
1444386,-117.8,3.2,93.5
1444411,-116.6,3.3,94.0
1444436,-115.5,3.4,94.5
1444461,-114.4,3.5,94.9
1444486,-113.3,3.5,95.2
1444511,-112.2,3.5,95.6
1444536,-111.3,3.6,95.8
1444561,-110.3,3.5,96.1
1444586,-109.3,3.6,96.3
1444611,-108.4,3.6,96.5
1444636,-107.5,3.7,96.7
1444661,-106.6,3.7,96.9
1444686,-105.7,3.7,96.9
1444711,-104.8,3.7,97.0
1444736,-104.0,3.7,97.0
1444761,-103.1,3.8,97.1
1444786,-101.4,4.0,97.1
1444811,-100.4,4.0,97.2
1444836,-99.8,4.1,97.0
1444861,-99.1,4.1,96.9
1444886,-98.6,4.2,96.8
1444911,-97.9,4.1,96.9
1444936,-97.3,4.1,96.9
1444961,-96.7,4.1,96.9
1444986,-96.1,4.1,96.9
1445011,-95.4,4.1,96.9
1445036,-94.7,4.1,96.9
1445061,-94.1,4.1,97.0
1445086,-93.6,4.2,96.9
1445111,-93.0,4.2,96.9
1445136,-92.4,4.3,96.8
1445161,-92.0,4.3,96.7
1445186,-91.6,4.3,96.7
1445211,-91.0,4.3,96.7
1445236,-90.5,4.4,96.4
1445261,-90.0,4.4,96.4
1445286,-89.6,4.4,96.4
1445311,-89.1,4.4,96.3
1445336,-88.4,4.4,96.3
1445361,-87.6,4.3,96.4
1445386,-87.2,4.4,96.3
1445411,-86.9,4.4,96.3
1445436,-86.6,4.3,96.4
1445461,-86.3,4.4,96.3
1445486,-86.0,4.5,96.2
1445511,-85.7,4.5,96.2
1445536,-85.4,4.4,96.1
1445561,-85.2,4.4,96.1
1445586,-84.9,4.3,96.1
1445611,-84.7,4.3,96.1
1445636,-84.4,4.3,96.1
1445661,-84.2,4.3,96.1
1445686,-83.9,4.2,96.2
1445711,-83.7,4.2,96.2
1445736,-83.4,4.2,96.2
1445761,-83.1,4.1,96.2
1445786,-82.9,4.2,96.4
1445811,-82.7,4.2,96.4
1445836,-82.6,4.4,96.4
1445861,-82.3,4.4,96.3
1445886,-81.8,4.3,96.5
1445911,-81.5,4.4,96.4
1445936,-81.2,4.5,96.4
1445961,-80.9,4.5,96.3
1445986,-80.7,4.6,96.3
1446011,-80.5,4.6,96.2
1446036,-80.4,4.6,96.1
1446061,-80.2,4.6,96.1
1446086,-80.0,4.6,96.1
1446111,-79.9,4.6,96.1
1446136,-79.8,4.6,96.2
1446161,-79.7,4.6,96.0
1446186,-79.5,4.6,96.0
1446211,-79.4,4.6,96.0
1446236,-79.3,4.6,96.1
1446261,-79.2,4.5,96.1
1446286,-79.0,4.6,96.0
1446311,-78.9,4.5,96.0
1446336,-78.8,4.5,96.0
1446361,-78.7,4.6,95.9
1446386,-78.7,4.6,95.9
1446411,-78.6,4.6,95.9
1446436,-78.5,4.6,96.1
1446461,-78.4,4.6,95.9
1446486,-78.3,4.6,95.9
1446511,-78.2,4.6,95.9
1446536,-78.2,4.6,95.9
1446561,-78.1,4.5,95.9
1446586,-78.1,4.4,96.0
1446611,-78.1,4.4,96.0
1446636,-77.9,4.3,96.0
1446661,-77.8,4.2,96.1
1446686,-77.7,4.2,96.2
1446711,-77.7,4.2,96.2
1446736,-77.5,4.1,96.3
1446761,-77.5,4.2,96.3
1446786,-77.5,4.1,96.3
1446811,-77.4,4.2,96.2
1446836,-77.3,4.3,96.2
1446861,-77.4,4.3,96.1
1446886,-77.3,4.3,96.0
1446911,-77.3,4.4,95.9
1446936,-77.3,4.4,95.9
1446961,-77.1,4.5,95.9
1446986,-76.9,4.3,96.1
1447011,-76.8,4.4,96.2
1447036,-76.7,4.5,96.2
1447061,-76.6,4.6,96.2
1447086,-76.6,4.7,96.1
1447111,-76.7,4.8,96.1
1447136,-76.7,5.0,96.2
1447161,-76.9,5.1,96.3
1447186,-77.1,5.2,96.3
1447211,-77.4,5.1,96.5
1447236,-77.7,5.0,96.6
1447261,-77.9,4.6,96.7
1447286,-78.2,4.1,96.8
1447311,-78.2,3.6,96.9
1447336,-78.3,3.2,97.0
1447361,-78.4,3.0,97.1
1447386,-78.5,2.8,97.2
1447411,-78.6,2.7,97.4
1447436,-78.6,2.6,97.4
1447461,-78.7,2.4,97.4
1447486,-78.8,2.2,97.5
1447511,-78.9,1.9,97.7
1447536,-79.2,1.5,97.8
1447561,-79.3,1.2,97.9
1447586,-79.3,1.1,97.9
1447611,-79.5,1.0,98.0
1447636,-79.5,0.9,98.1
1447661,-79.8,0.9,98.0
1447686,-79.8,0.9,98.1
1447711,-79.9,0.9,98.2
1447736,-80.0,0.9,98.4
1447761,-80.1,0.9,98.4
1447786,-79.9,0.8,98.4
1447811,-79.8,0.8,98.5
1447836,-79.6,0.7,98.5
1447861,-79.4,0.8,98.4
1447886,-79.1,0.8,98.2
1447911,-78.7,0.8,98.0
1447936,-78.4,0.8,97.9
1447961,-78.0,0.7,97.9
1447986,-77.5,0.7,97.8
1448011,-77.0,0.6,97.7
1448036,-76.4,0.6,97.7
1448061,-75.9,0.7,97.6
1448086,-75.1,1.1,97.6
1448111,-74.5,1.6,97.5
1448136,-74.2,1.8,97.5
1448161,-73.9,2.0,97.5
1448186,-73.7,2.2,97.3
1448211,-73.5,2.4,97.3
1448236,-73.4,2.8,97.2
1448261,-73.3,2.9,97.1
1448286,-73.4,3.0,96.9
1448311,-73.3,3.1,96.8
1448336,-73.5,3.3,96.7
1448361,-73.7,3.6,96.7
1448386,-74.2,4.0,96.6
1448411,-74.7,4.3,96.5
1448436,-75.3,4.7,96.4
1448461,-76.0,4.9,96.1
1448486,-76.6,5.1,95.9
1448511,-77.3,5.3,95.6
1448536,-77.9,5.5,95.3
1448561,-78.5,5.7,95.1
1448586,-79.2,5.7,94.9
1448611,-79.9,6.2,94.9
1448636,-82.9,7.8,94.0
1448661,-86.0,9.3,93.0
1448686,-87.7,9.6,92.2
1448711,-89.4,8.9,91.0
1448736,-90.3,7.9,90.2
1448761,-91.3,7.3,89.4
1448786,-91.9,6.9,88.8
1448811,-92.4,6.6,88.2
1448836,-92.7,6.5,87.8
1448861,-93.1,6.7,87.4
1448886,-93.4,6.9,87.2
1448911,-93.6,6.8,86.9
1448936,-93.7,6.7,86.6
1448961,-93.8,6.7,86.2
1448986,-93.8,6.5,85.7
1449011,-93.7,6.5,85.4
1449036,-93.6,6.5,85.0
1449061,-93.3,6.4,84.6
1449086,-93.0,6.1,84.3
1449111,-92.9,6.1,84.2
1449136,-92.6,6.0,84.1
1449161,-92.2,5.9,84.0
1449186,-91.8,5.6,83.6
1449211,-91.2,5.1,83.4
1449236,-91.0,4.7,83.5
1449261,-90.5,4.4,83.6
1449286,-90.3,4.3,83.5
1449311,-90.1,4.0,83.3
