



1853958,-112.1,2.3,84.1
1853983,-114.3,2.2,82.1
1854008,-113.9,1.7,83.3
1854033,-113.5,1.3,84.5
1854058,-113.1,1.0,85.3
1854083,-112.8,0.8,86.1
1854108,-112.5,0.6,86.5
1854133,-112.2,0.4,87.0
1854158,-111.9,0.2,87.5
1854183,-111.7,-0.0,88.1
1854208,-111.5,-0.1,88.4
1854233,-111.3,-0.2,88.6
1854258,-111.2,-0.3,88.9
1854283,-111.1,-0.3,89.2
1854308,-110.9,-0.4,89.5
1854333,-110.8,-0.4,89.9
1854358,-110.7,-0.5,90.0
1854383,-110.5,-0.6,90.1
1854408,-110.3,-0.8,90.3
1854433,-110.1,-1.0,90.6
1854458,-109.9,-1.1,90.7
1854483,-109.8,-1.1,90.9
1854508,-109.5,-1.1,91.0
1854533,-109.5,-1.2,91.0
1854558,-109.4,-1.1,90.9
1854583,-109.3,-1.0,91.0
1854608,-109.2,-1.0,91.1
1854633,-109.1,-1.0,91.2
1854658,-109.0,-1.0,91.1
1854683,-108.9,-1.1,91.0
1854708,-108.8,-1.1,90.9
1854733,-108.8,-1.1,91.0
1854758,-108.6,-1.2,90.9
1854783,-108.5,-1.2,90.8
1854808,-108.5,-1.2,90.8
1854833,-108.4,-1.2,90.8
1854858,-108.3,-1.2,90.7
1854883,-108.2,-1.3,90.6
1854908,-108.2,-1.2,90.7
1854933,-108.1,-1.1,90.8
1854958,-108.0,-1.1,90.7
1854983,-108.1,-1.1,90.8
1855008,-107.8,-1.1,90.5
1855033,-107.8,-1.1,90.6
1855058,-107.7,-1.1,90.6
1855083,-107.7,-1.1,90.8
1855108,-107.6,-1.0,90.8
1855133,-107.5,-1.1,90.8
1855158,-107.6,-1.1,90.7
1855183,-107.5,-1.1,90.6
1855208,-107.5,-1.2,90.6
1855233,-107.3,-1.2,90.5
1855258,-107.3,-1.2,90.5
1855283,-107.3,-1.2,90.5
1855308,-107.3,-1.2,90.4
1855333,-107.3,-1.2,90.5
1855358,-107.3,-1.1,90.5
1855383,-107.2,-1.1,90.4
1855408,-107.2,-1.2,90.3
