



8563340,-141.8,-0.0,0.0
8563365,-141.8,-0.0,0.0
8563390,-141.8,-0.0,0.1
8563415,-140.5,-0.3,8.5
8563440,-139.5,-0.3,15.6
8563465,-138.6,-0.4,22.4
8563490,-137.6,-0.6,29.0
8563515,-136.6,-0.7,35.2
8563540,-135.5,-0.8,40.8
8563565,-134.6,-0.8,45.9
8563590,-133.7,-0.8,50.7
8563615,-132.8,-0.8,54.9
8563640,-131.9,-0.8,58.9
8563665,-131.1,-0.8,62.3
8563690,-130.3,-0.7,65.3
8563715,-129.4,-0.7,67.9
8563740,-128.6,-0.6,70.3
8563765,-127.9,-0.6,72.4
8563790,-127.1,-0.5,74.3
8563815,-126.4,-0.6,75.9
8563840,-125.6,-0.5,77.3
8563865,-124.9,-0.5,78.6
8563890,-124.2,-0.4,79.8
8563915,-123.6,-0.5,80.7
8563940,-122.9,-0.4,81.6
8563965,-122.3,-0.4,82.4
8563990,-121.7,-0.4,83.2
8564015,-121.1,-0.4,83.8
8564040,-120.5,-0.3,84.3
8564065,-119.9,-0.4,84.6
8564090,-119.5,-0.4,85.1
8564115,-119.0,-0.4,85.5
8564140,-118.4,-0.5,85.9
8564165,-117.9,-0.4,86.3
8564190,-117.4,-0.4,86.5
8564215,-116.9,-0.3,86.7
8564240,-116.4,-0.2,86.9
8564265,-116.1,-0.2,87.1
8564290,-115.7,-0.1,87.3
8564315,-115.3,-0.1,87.5
8564340,-115.0,-0.0,87.7
8564365,-114.6,0.0,87.9
8564390,-113.9,-0.2,88.1
8564415,-113.3,-0.2,88.3
8564440,-113.1,-0.2,88.4
8564465,-112.8,-0.2,88.3
8564490,-112.5,-0.2,88.4
8564515,-112.2,-0.3,88.5
8564540,-111.9,-0.3,88.6
8564565,-111.6,-0.4,88.6
8564590,-111.3,-0.4,88.8
8564615,-111.0,-0.3,88.8
8564640,-110.8,-0.3,88.7
8564665,-110.6,-0.3,88.8
8564690,-110.3,-0.3,88.7
8564715,-110.0,-0.2,88.6
8564740,-109.8,-0.2,88.6
8564765,-109.6,-0.1,88.5
8564790,-109.3,-0.1,88.6
8564815,-109.1,-0.1,88.7
8564840,-108.9,-0.1,88.6
8564865,-108.7,-0.2,88.6
8564890,-108.5,-0.2,88.6
8564915,-108.3,-0.2,88.4
8564940,-108.1,-0.1,88.3
8564965,-107.9,-0.2,88.2
8564990,-107.6,-0.2,88.1
8565015,-107.5,-0.2,87.9
8565040,-107.3,-0.1,87.7
8565065,-107.2,-0.2,87.6
8565090,-107.0,-0.3,87.4
8565115,-106.9,-0.3,87.4
8565140,-106.7,-0.2,87.2
8565165,-106.5,-0.3,87.1
8565190,-106.3,-0.2,87.1
8565215,-106.1,-0.2,87.0
8565240,-105.9,-0.2,87.0
8565265,-105.8,-0.2,86.8
8565290,-105.6,-0.2,86.8
8565315,-105.5,-0.1,86.8
8565340,-105.3,-0.1,86.7
8565365,-105.2,-0.0,86.5
8565390,-105.0,-0.0,86.1
8565415,-104.7,0.1,86.0
8565440,-104.6,0.1,85.9
8565465,-104.5,0.1,85.8
8565490,-104.4,0.0,85.7
8565515,-104.3,0.0,85.6
8565540,-104.0,0.1,85.6
8565565,-103.9,0.1,85.6
8565590,-103.8,0.1,85.5
8565615,-103.8,0.1,85.4
8565640,-103.7,0.0,85.3
8565665,-103.7,0.2,85.4
8565690,-103.6,0.1,85.4
8565715,-103.6,0.1,85.4
8565740,-103.5,0.1,85.4
8565765,-103.4,0.1,85.3
8565790,-103.4,0.1,85.2
8565815,-103.3,0.1,85.1
8565840,-103.3,0.1,85.0
8565865,-103.2,0.2,84.9
8565890,-103.2,0.1,84.9
8565915,-103.1,0.0,84.9
8565940,-103.0,0.1,84.8
8565965,-103.0,0.1,84.8
8565990,-102.9,0.0,84.9
8566015,-102.8,0.1,85.0
8566040,-102.8,0.1,85.1
8566065,-102.8,0.0,85.1
8566090,-102.6,0.0,85.2
8566115,-102.7,0.1,85.4
8566140,-102.7,-0.0,85.1
8566165,-102.7,0.0,85.2
8566190,-102.7,-0.0,85.3
8566215,-102.6,-0.1,85.4
8566240,-102.6,-0.1,85.3
8566265,-102.6,-0.2,85.5
8566290,-102.6,-0.1,85.7
8566315,-102.5,-0.2,85.7
8566340,-102.5,-0.1,85.7
8566365,-102.4,-0.2,85.7
8566390,-102.4,-0.1,85.8
8566415,-102.4,-0.2,85.9
8566440,-102.4,-0.4,86.1
8566465,-102.3,-0.4,86.3
8566490,-102.3,-0.4,86.3
8566515,-102.3,-0.3,86.4
8566540,-102.2,-0.3,86.5
8566565,-102.2,-0.3,86.5
8566590,-102.1,-0.3,86.6
8566615,-102.2,-0.3,86.7
8566640,-102.2,-0.3,86.7
8566665,-102.2,-0.2,86.8
8566690,-102.2,-0.2,86.9
8566715,-102.3,-0.2,87.1
8566740,-102.2,-0.2,87.2
8566765,-102.2,-0.2,87.3
8566790,-102.2,-0.2,87.4
8566815,-102.2,-0.2,87.4
