Timestamp,Yaw,Pitch,Roll
8568440,-102.5,-9.9,-79.9
8568465,-102.7,-10.2,-79.9
8568490,-102.8,-10.2,-79.8
8568515,-103.0,-10.0,-80.1
8568540,-103.3,-9.9,-80.4
8568565,-103.5,-10.2,-80.9
8568590,-103.8,-10.4,-81.2
8568615,-103.9,-10.1,-81.7
8568640,-104.1,-9.9,-82.2
8568665,-104.3,-10.3,-83.0
8568690,-104.2,-11.1,-84.5
8568715,-104.1,-11.6,-86.1
8568740,-104.4,-10.9,-86.7
8568765,-104.8,-10.6,-87.6
8568790,-105.2,-10.9,-89.7
8568815,-105.2,-11.5,-92.6
8568840,-104.8,-12.1,-95.5
8568865,-104.2,-12.7,-97.7
8568890,-103.6,-12.8,-100.1
8568915,-103.2,-12.3,-103.1
8568940,-102.6,-12.1,-106.1
8568965,-101.7,-12.4,-109.1
8568990,-100.6,-12.3,-112.1
8569015,-99.5,-11.7,-115.2
8569040,-98.1,-11.0,-118.5
8569065,-96.8,-10.4,-121.9
8569090,-95.7,-9.8,-124.8
8569115,-94.6,-8.5,-127.4
8569140,-93.1,-5.4,-131.9
8569165,-92.2,-3.0,-134.4
8569190,-91.8,-2.3,-135.3
8569215,-91.5,-1.7,-136.4
8569240,-91.1,-1.1,-137.5
8569265,-90.9,-0.6,-138.6
8569290,-90.7,-0.1,-139.5
8569315,-90.7,0.9,-140.7
8569340,-90.7,1.8,-141.8
8569365,-90.9,2.7,-143.2
8569390,-91.2,3.3,-144.4
8569415,-91.5,3.9,-145.8
8569440,-91.9,4.1,-147.1
8569465,-92.3,4.5,-148.4
8569490,-92.6,4.7,-149.0
8569515,-92.8,4.7,-149.8
8569540,-93.1,4.7,-150.3
8569565,-93.4,4.8,-151.3
8569590,-93.7,4.6,-151.8
8569615,-94.2,4.4,-152.4
8569640,-94.3,4.3,-152.7
8569665,-94.2,3.9,-153.3
8569690,-94.2,3.9,-153.9
8569715,-94.4,4.4,-154.0
8569740,-94.8,4.8,-154.2
8569765,-94.9,4.0,-154.9
8569790,-94.9,3.4,-155.4
8569815,-94.9,4.2,-155.3
8569840,-95.0,4.9,-155.3
8569865,-95.2,4.9,-155.6
8569890,-95.2,4.8,-155.9
8569915,-95.4,5.2,-155.7
8569940,-95.5,5.7,-155.5
8569965,-95.5,5.4,-155.4
8569990,-95.5,5.2,-155.6
8570015,-95.3,5.3,-155.1
8570040,-95.2,5.8,-154.1
8570065,-95.4,6.5,-153.4
8570090,-95.5,6.0,-153.1
8570115,-95.6,5.9,-152.1
8570140,-95.1,5.4,-150.9
8570165,-94.6,5.1,-149.7
8570190,-94.1,5.0,-148.5
8570215,-93.7,5.1,-147.3
8570240,-93.3,5.9,-146.2
8570265,-92.9,6.4,-145.3
8570290,-92.8,7.1,-144.7
8570315,-92.7,8.7,-144.1
8570340,-92.4,10.6,-143.3
8570365,-92.1,12.0,-142.6
8570390,-92.3,13.2,-142.7
8570415,-92.5,14.3,-142.6
8570440,-92.6,15.3,-142.6
8570465,-92.7,16.5,-142.9
8570490,-92.9,17.5,-143.5
8570515,-93.0,18.7,-143.7
8570540,-93.3,20.0,-143.7
8570565,-93.8,22.3,-143.5
8570590,-94.9,24.2,-143.9
8570615,-96.1,24.7,-145.0
8570640,-96.4,25.1,-144.8
8570665,-96.5,24.7,-144.7
8570690,-96.9,25.0,-145.3
8570715,-97.4,27.8,-145.4
8570740,-97.4,28.8,-145.1
8570765,-98.1,26.7,-147.1
8570790,-98.2,26.0,-148.1
8570815,-98.0,27.0,-147.9
8570840,-98.3,27.6,-147.4
8570865,-98.7,26.3,-147.7
8570890,-98.9,24.5,-148.2
8570915,-99.0,23.5,-148.2
8570940,-99.7,22.9,-148.2
8570965,-100.4,21.3,-148.5
8570990,-100.8,19.2,-149.1
8571015,-101.1,17.9,-149.5
8571040,-101.5,17.4,-149.6
8571065,-102.0,16.9,-149.7
8571090,-102.2,14.9,-150.1
8571115,-102.8,12.6,-150.9
8571140,-103.0,14.3,-149.9
8571165,-103.2,13.8,-149.8
8571190,-103.4,11.8,-150.5
8571215,-103.5,9.8,-151.5
8571240,-103.9,7.7,-152.1
8571265,-103.9,7.2,-151.7
8571290,-103.6,7.2,-150.6
8571315,-102.9,5.1,-150.0
8571340,-102.0,2.2,-149.7
8571365,-101.3,2.2,-148.2
8571390,-100.9,2.5,-146.9
8571415,-100.0,2.2,-145.6
8571440,-99.0,2.9,-144.0
8571465,-98.7,4.7,-142.5
8571490,-98.5,4.7,-140.7
8571515,-98.7,4.6,-139.8
8571540,-99.0,4.3,-139.9
8571565,-99.3,3.2,-140.3
8571590,-99.5,2.7,-140.4
8571615,-98.8,2.4,-141.3
8571640,-98.0,2.2,-142.8
8571665,-97.2,1.7,-143.9
8571690,-96.7,3.2,-144.2
8571715,-96.6,4.6,-144.3
8571740,-96.5,5.8,-144.1
8571765,-96.8,7.3,-143.7
8571790,-96.9,7.1,-144.0
8571815,-96.8,6.9,-144.9
8571840,-96.8,7.1,-145.3
8571865,-96.9,7.6,-145.4
8571890,-97.0,8.1,-145.5
8571915,-96.8,8.7,-145.2
8571940,-97.0,7.9,-145.7
8571965,-96.9,6.9,-146.4
8571990,-96.9,7.1,-146.4
8572015,-97.2,8.0,-145.9
8572040,-97.4,7.6,-145.9
8572065,-97.5,6.4,-146.2
8572090,-97.4,5.3,-145.9
8572115,-98.3,3.2,-145.8
8572140,-99.3,2.7,-146.2
8572165,-99.6,1.3,-146.6
8572190,-99.7,0.1,-147.1
8572215,-99.4,-0.7,-147.1
8572240,-99.0,-1.3,-147.1
8572265,-98.9,-1.8,-147.4
8572290,-98.8,-1.5,-147.5
8572315,-98.7,-1.8,-147.4
8572340,-98.8,-1.8,-147.2
8572365,-99.1,-1.8,-147.9
8572390,-99.4,-3.8,-148.7
8572415,-98.9,-6.4,-149.0
8572440,-98.3,-7.2,-148.8
8572465,-98.2,-7.0,-148.4
8572490,-98.1,-6.9,-148.2
8572515,-98.3,-6.6,-148.6
8572540,-98.4,-8.0,-149.2
8572565,-98.3,-9.1,-149.7
8572590,-98.1,-9.2,-150.0
8572615,-98.2,-8.7,-149.9
8572640,-98.4,-8.5,-149.8
8572665,-98.3,-8.4,-150.1
8572690,-98.0,-8.7,-150.7
8572715,-97.8,-9.0,-151.0
8572740,-97.6,-9.4,-150.6
8572765,-97.2,-9.2,-150.7
8572790,-96.9,-9.3,-149.7
8572815,-96.8,-9.0,-148.4
8572840,-96.6,-7.8,-147.3
8572865,-96.8,-6.8,-146.5
8572890,-97.0,-6.3,-146.4
8572915,-96.8,-5.9,-146.9
8572940,-96.6,-6.0,-147.5
8572965,-96.5,-6.0,-147.6
8572990,-96.4,-4.6,-147.8
8573015,-96.5,-3.7,-148.0
8573040,-96.6,-3.3,-148.3
8573065,-96.7,-2.9,-148.6
8573090,-96.3,-0.8,-149.4
8573115,-96.0,0.6,-149.2
8573140,-95.9,1.2,-149.0
8573165,-96.1,1.7,-148.5
8573190,-96.5,2.7,-148.1
8573215,-97.1,3.9,-147.9
8573240,-97.8,4.5,-147.8
8573265,-98.2,4.6,-147.8
8573290,-98.5,4.8,-148.2
8573315,-98.8,5.5,-149.3
8573340,-99.0,5.9,-150.1
8573365,-99.1,6.3,-150.8
8573390,-98.9,6.6,-151.3
8573415,-98.7,6.6,-151.7
8573440,-98.4,6.8,-151.7
8573465,-98.4,6.8,-151.9
8573490,-98.4,6.4,-152.4
8573515,-98.4,6.5,-152.6
8573540,-98.5,6.5,-152.6
8573565,-98.3,6.0,-153.4
8573590,-98.0,5.1,-153.3
8573615,-97.7,5.0,-152.9
8573640,-97.5,5.1,-152.8
8573665,-97.2,4.2,-152.8
8573690,-96.7,3.1,-152.4
8573715,-96.1,2.7,-151.7
8573740,-95.6,2.8,-150.7
8573765,-95.3,3.2,-149.5
8573790,-95.0,4.2,-147.9
8573815,-95.1,5.0,-146.8
8573840,-95.4,5.1,-147.1
8573865,-95.4,4.6,-147.5
8573890,-95.3,4.8,-147.6
8573915,-95.3,5.4,-147.2
8573940,-95.5,5.8,-146.5
8573965,-95.6,6.2,-146.6
8573990,-95.9,6.4,-147.2
8574015,-96.1,6.0,-147.4
8574040,-96.3,6.2,-147.4
8574065,-96.4,6.9,-147.4
8574090,-96.8,6.8,-147.2
8574115,-96.9,6.9,-147.5
8574140,-97.1,7.1,-147.8
8574165,-97.2,7.0,-148.2
8574190,-97.5,7.1,-148.1
8574215,-97.6,7.5,-148.3
8574240,-97.6,7.0,-148.4
8574265,-97.7,6.7,-148.5
8574290,-97.6,6.9,-148.5
8574315,-97.6,7.2,-148.7
8574340,-97.6,7.1,-148.7
8574365,-97.6,7.1,-148.5
8574390,-97.7,7.3,-148.6
8574415,-97.7,7.2,-148.7
8574440,-97.7,7.0,-148.7
8574465,-97.7,6.9,-148.7
8574490,-97.7,7.1,-148.6
8574515,-97.7,7.3,-148.4
8574540,-97.9,7.3,-148.5
8574565,-97.9,7.2,-148.7
8574590,-98.0,7.5,-148.8
8574615,-98.1,7.7,-148.7
8574640,-98.2,7.9,-148.6
8574665,-98.3,7.9,-148.7
8574690,-98.3,7.5,-149.2
8574715,-98.3,7.3,-149.6
8574740,-98.2,7.7,-149.4
8574765,-98.2,8.0,-149.4
8574790,-98.4,7.8,-149.3
8574815,-98.5,7.8,-149.3
8574840,-98.6,7.7,-149.5
8574865,-98.6,7.6,-149.6
8574890,-98.5,7.4,-149.5
8574915,-98.6,7.4,-149.4
8574940,-98.5,7.7,-149.3
8574965,-98.4,7.8,-149.4
8574990,-98.3,7.9,-149.6
8575015,-98.4,8.0,-149.5
8575040,-98.4,8.2,-149.4
8575065,-98.4,8.3,-149.3
8575090,-98.6,8.4,-149.4
8575115,-98.6,8.2,-149.6
8575140,-98.6,8.2,-149.5
8575165,-98.7,8.4,-149.3
8575190,-98.8,8.3,-149.2
8575215,-98.9,8.1,-149.3
8575240,-99.0,7.8,-149.4
8575265,-99.0,7.5,-149.6
8575290,-99.0,7.4,-149.7
8575315,-99.1,7.4,-149.5
8575340,-99.1,7.5,-149.6
8575365,-99.1,7.1,-149.8
8575390,-99.2,7.0,-150.0
8575415,-99.2,7.1,-149.9
8575440,-99.4,7.2,-149.9
8575465,-99.4,7.1,-150.0
8575490,-99.4,6.9,-150.0
8575515,-99.4,6.7,-150.0
8575540,-99.4,6.9,-149.8
8575565,-99.4,7.0,-149.8
8575590,-99.5,7.0,-149.7
8575615,-99.5,6.9,-149.7
8575640,-99.4,6.9,-149.8
8575665,-99.5,6.9,-149.8
8575690,-99.4,7.0,-149.7
8575715,-99.5,6.8,-150.0
8575740,-99.5,6.7,-150.0
8575765,-99.4,6.8,-150.0
8575790,-99.4,6.7,-150.1
8575815,-99.3,6.6,-150.2
8575840,-99.3,6.6,-150.3
8575865,-99.3,6.7,-150.3
8575890,-99.4,6.9,-150.3
8575915,-99.3,6.9,-150.2
8575940,-99.4,6.9,-150.2
8575965,-99.5,6.7,-150.3
8575990,-99.6,6.7,-150.4
8576015,-99.6,6.7,-150.6
8576040,-99.5,6.7,-150.6
8576065,-99.4,6.9,-150.6
8576090,-99.2,7.3,-150.4
8576115,-99.3,7.6,-150.3
8576140,-99.3,7.7,-150.3
8576165,-99.3,7.8,-150.2
8576190,-99.4,7.8,-150.2
8576215,-99.4,7.7,-150.3
8576240,-99.3,7.5,-150.3
8576265,-99.3,7.3,-150.3
8576290,-99.2,7.2,-150.4
8576315,-99.3,7.0,-150.4
8576340,-99.4,7.0,-150.2
8576365,-99.4,7.2,-150.1
8576390,-99.5,7.2,-150.1
8576415,-99.5,7.1,-150.0
8576440,-99.5,7.0,-150.1
8576465,-99.6,6.8,-150.4
8576490,-99.6,6.7,-150.4
8576515,-99.6,6.7,-150.3
8576540,-99.7,6.6,-150.3
8576565,-99.6,6.3,-150.4
8576590,-99.7,6.3,-150.3
8576615,-99.8,6.3,-150.1
8576640,-99.7,6.1,-150.0
8576665,-99.7,6.2,-149.8
8576690,-99.7,6.2,-149.6
8576715,-99.7,6.4,-149.6
8576740,-99.8,6.3,-149.7
8576765,-99.8,6.3,-149.6
8576790,-99.8,6.3,-149.7
8576815,-99.9,6.2,-149.7
8576840,-99.9,6.1,-149.6
8576865,-99.9,6.1,-149.6
8576890,-100.0,6.0,-149.6
8576915,-99.9,5.9,-149.8
8576940,-99.9,5.7,-149.9
8576965,-99.8,5.8,-149.8
8576990,-99.8,5.6,-149.8
8577015,-99.8,5.5,-149.8
8577040,-99.8,5.4,-149.9
8577065,-99.7,5.3,-150.0
8577090,-99.7,5.3,-150.1
8577115,-99.8,5.2,-150.2
8577140,-99.8,5.1,-150.3
8577165,-99.9,5.1,-150.2
8577190,-99.8,5.1,-150.1
8577215,-99.8,5.0,-150.2
8577240,-99.8,5.0,-150.2
8577265,-99.7,4.9,-150.2
8577290,-99.7,4.7,-150.2
8577315,-99.7,4.7,-150.1
8577340,-99.7,4.7,-150.1
8577365,-99.6,4.5,-150.1
8577390,-99.6,4.3,-150.0
8577415,-99.5,4.4,-149.9
8577440,-99.4,4.5,-149.9
8577465,-99.2,4.3,-149.9
8577490,-99.1,4.1,-149.8
8577515,-99.1,4.0,-149.6
8577540,-98.9,3.8,-149.5
8577565,-98.7,3.5,-149.7
8577590,-98.6,3.3,-149.8
8577615,-98.5,3.2,-149.7
8577640,-98.3,3.1,-149.7
8577665,-98.2,2.9,-150.1
8577690,-98.0,2.5,-150.1
8577715,-97.8,1.9,-149.9
8577740,-97.6,2.1,-149.8
8577765,-97.3,2.3,-149.1
8577790,-97.3,1.5,-148.7
8577815,-97.2,0.8,-148.5
8577840,-97.1,1.6,-147.9
8577865,-96.9,1.5,-147.2
8577890,-96.7,0.5,-147.0
8577915,-96.5,0.2,-146.9
8577940,-96.2,0.5,-146.7
8577965,-95.9,1.3,-145.6
8577990,-96.1,2.0,-144.7
8578015,-96.3,2.1,-144.2
8578040,-96.6,2.2,-143.7
8578065,-96.9,2.1,-143.6
8578090,-96.7,1.6,-144.0
8578115,-96.5,1.6,-144.6
8578140,-96.0,2.0,-145.4
8578165,-95.6,3.1,-146.7
8578190,-95.5,4.9,-149.5
8578215,-95.5,6.5,-153.2
8578240,-96.0,8.4,-157.1
8578265,-96.9,11.1,-159.0
8578290,-97.5,11.6,-161.0
8578315,-98.2,12.7,-164.0
8578340,-98.4,14.0,-165.8
8578365,-98.6,14.8,-166.9
8578390,-99.0,14.3,-167.2
8578415,-99.3,13.4,-166.9
8578440,-99.4,12.7,-166.1
8578465,-99.4,11.7,-165.1
8578490,-99.3,10.7,-163.8
8578515,-99.2,9.9,-162.5
8578540,-98.9,9.5,-160.9
8578565,-98.9,9.3,-159.2
8578590,-98.8,8.6,-157.7
8578615,-98.7,8.0,-156.1
8578640,-98.6,7.2,-154.8
8578665,-98.8,6.8,-153.2
8578690,-98.9,6.6,-151.5
8578715,-99.1,5.4,-150.0
8578740,-99.4,4.3,-148.6
8578765,-99.9,3.3,-147.0
8578790,-99.8,1.0,-146.1
8578815,-99.7,-0.3,-145.1
8578840,-99.5,-0.6,-144.5
8578865,-99.2,-0.5,-144.1
8578890,-99.1,-0.3,-143.8
8578915,-99.2,0.3,-143.7
8578940,-99.4,0.3,-143.7
8578965,-99.3,-0.5,-143.7
8578990,-99.1,-1.1,-144.0
8579015,-98.9,-1.1,-144.0
8579040,-99.0,-0.7,-144.0
8579065,-98.9,-0.4,-143.7
8579090,-98.5,-0.2,-144.0
8579115,-98.2,-0.1,-144.3
8579140,-98.2,-0.0,-144.5
8579165,-98.2,0.6,-144.3
8579190,-98.3,1.2,-144.2
8579215,-98.3,1.6,-144.0
8579240,-98.4,1.9,-144.0
8579265,-98.4,1.6,-144.2
8579290,-98.4,1.3,-144.5
8579315,-98.4,1.2,-144.4
8579340,-98.2,1.0,-144.3
8579365,-98.2,0.9,-144.0
8579390,-98.3,0.8,-143.5
8579415,-98.5,0.9,-142.8
8579440,-98.7,1.1,-142.5
8579465,-98.9,1.0,-142.0
8579490,-98.8,0.5,-141.9
8579515,-98.4,-1.0,-142.6
8579540,-97.4,-2.7,-143.1
8579565,-96.2,-4.3,-144.0
8579590,-94.3,-6.0,-145.2
8579615,-92.2,-7.2,-146.3
8579640,-89.5,-9.0,-147.2
8579665,-86.9,-11.4,-147.5
8579690,-83.3,-13.3,-148.5
8579715,-79.7,-14.4,-149.6
8579740,-76.1,-15.1,-150.5
8579765,-72.0,-14.9,-152.5
8579790,-67.3,-14.1,-155.6
8579815,-62.6,-13.3,-157.8
8579840,-58.5,-12.6,-158.8
8579865,-54.1,-12.1,-160.9
8579890,-49.6,-11.8,-162.6
8579915,-45.7,-9.7,-161.9
8579940,-42.1,-7.5,-161.0
8579965,-38.4,-4.4,-158.7
8579990,-36.1,-0.7,-154.5
8580015,-34.1,1.4,-152.4
8580040,-33.1,2.3,-151.0
8580065,-32.7,11.0,-161.0
8580090,-33.3,16.2,-169.3
8580115,-33.8,18.3,-176.0
8580140,-33.6,21.7,-178.9
8580165,-34.2,23.1,176.3
8580190,-34.7,23.3,169.9
8580215,-34.7,23.8,165.7
8580240,-37.8,26.2,155.9
8580265,-40.4,27.3,148.1
8580290,-43.6,26.9,138.7
8580315,-45.4,25.4,131.5
8580340,-46.4,25.3,126.2
8580365,-45.9,24.6,124.0
8580390,-43.7,22.0,125.5
8580415,-41.8,20.0,128.0
8580440,-39.8,18.8,131.8
8580465,-37.7,17.6,135.4
8580490,-36.0,16.5,139.3
8580515,-34.1,14.6,144.6
8580540,-32.2,11.8,149.7
8580565,-30.4,9.0,156.7
8580590,-28.9,5.3,163.2
8580615,-28.5,0.6,171.1
8580640,-29.4,-2.4,178.6
8580665,-28.6,-4.3,-177.9
8580690,-27.8,-7.3,-173.8
8580715,-30.1,-6.6,-170.2
8580740,-32.3,-5.2,-166.9
8580765,-33.1,-6.0,-164.7
8580790,-34.6,-6.6,-162.5
8580815,-37.2,-5.2,-160.1
8580840,-39.7,-4.2,-158.0
8580865,-43.0,-4.4,-157.2
8580890,-46.7,-4.3,-156.4
8580915,-49.7,-4.1,-156.1
8580940,-53.0,-4.2,-155.1
8580965,-56.8,-4.5,-154.5
8580990,-60.4,-4.8,-154.3
8581015,-63.8,-6.4,-154.2
8581040,-67.6,-7.9,-154.1
8581065,-71.7,-8.8,-155.6
8581090,-75.4,-11.6,-156.1
8581115,-77.5,-12.8,-155.8
8581140,-79.6,-13.8,-154.4
8581165,-81.3,-14.8,-152.6
8581190,-83.4,-14.3,-149.6
8581215,-86.0,-13.7,-147.1
8581240,-88.5,-13.8,-145.8
8581265,-91.1,-13.8,-143.9
8581290,-93.3,-14.6,-142.8
8581315,-94.0,-15.3,-141.8
8581340,-94.3,-15.6,-141.8
8581365,-94.4,-15.5,-141.4
8581390,-94.4,-14.9,-140.6
8581415,-95.1,-14.3,-139.6
8581440,-95.5,-12.7,-139.7
8581465,-95.8,-11.6,-140.1
8581490,-96.1,-10.6,-140.4
8581515,-96.6,-9.3,-140.3
8581540,-97.2,-7.8,-140.2
8581565,-98.0,-7.2,-140.8
8581590,-98.7,-6.6,-141.1
8581615,-99.2,-4.8,-140.8
8581640,-99.5,-3.2,-140.6
8581665,-100.0,-2.2,-140.8
8581690,-100.5,-0.9,-141.9
8581715,-101.3,-0.4,-142.6
8581740,-102.1,-1.6,-143.3
8581765,-102.6,-2.0,-143.8
8581790,-103.0,-1.3,-144.1
8581815,-104.0,-0.3,-144.3
8581840,-104.9,-1.0,-145.2
8581865,-104.8,-1.9,-146.1
8581890,-104.7,-1.4,-147.6
8581915,-104.8,-0.6,-149.1
8581940,-104.8,0.7,-150.1
8581965,-104.9,1.8,-150.2
8581990,-105.0,2.8,-150.3
8582015,-104.7,3.0,-151.5
8582040,-104.4,4.0,-152.2
8582065,-104.3,4.5,-152.1
8582090,-104.1,4.8,-151.9
8582115,-104.1,4.9,-151.5
8582140,-104.3,5.1,-151.0
8582165,-104.4,4.7,-150.5
8582190,-104.3,4.2,-149.9
8582215,-104.2,4.2,-149.4
