



8563340,-159.2,-0.0,0.0
8563365,-159.2,-0.0,0.0
8563390,-159.2,-0.0,-0.0
8563415,-157.1,1.1,8.2
8563440,-155.2,2.1,15.2
8563465,-153.2,3.1,22.2
8563490,-151.1,4.0,28.9
8563515,-148.9,4.8,35.2
8563540,-146.9,5.4,41.0
8563565,-144.8,6.1,46.5
8563590,-142.7,6.6,51.5
8563615,-140.7,7.0,56.1
8563640,-138.7,7.3,60.2
8563665,-136.8,7.6,63.9
8563690,-135.0,7.9,67.2
8563715,-133.3,8.1,70.0
8563740,-131.6,8.3,72.6
8563765,-130.0,8.6,74.9
8563790,-128.4,8.7,76.9
8563815,-126.9,8.8,78.7
8563840,-125.4,8.9,80.3
8563865,-124.0,9.0,81.6
8563890,-121.7,9.1,83.6
8563915,-119.6,9.3,85.1
8563940,-118.4,9.3,85.9
8563965,-117.2,9.4,86.5
8563990,-116.0,9.4,87.1
8564015,-114.8,9.4,87.6
8564040,-113.7,9.4,87.9
8564065,-112.7,9.6,88.2
8564090,-111.6,9.6,88.4
8564115,-110.6,9.7,88.6
8564140,-109.6,9.8,88.7
8564165,-108.6,9.8,88.9
8564190,-107.6,9.9,89.2
8564215,-106.7,10.0,89.4
8564240,-105.8,10.0,89.6
8564265,-104.9,10.0,89.8
8564290,-104.2,10.0,89.9
8564315,-103.3,9.9,90.1
8564340,-102.6,9.9,90.3
8564365,-101.7,9.9,90.3
8564390,-101.0,10.0,90.3
8564415,-99.4,10.2,90.6
8564440,-98.4,10.1,90.5
8564465,-97.8,10.1,90.5
8564490,-97.1,10.1,90.6
8564515,-96.5,10.2,90.5
8564540,-95.8,10.2,90.6
8564565,-95.3,10.3,90.5
8564590,-94.7,10.4,90.5
8564615,-94.1,10.4,90.5
8564640,-93.5,10.5,90.5
8564665,-93.0,10.5,90.5
8564690,-92.5,10.5,90.6
8564715,-92.0,10.5,90.6
8564740,-91.5,10.6,90.6
8564765,-90.9,10.5,90.7
8564790,-90.4,10.5,90.8
8564815,-90.0,10.4,90.7
8564840,-89.6,10.4,90.7
8564865,-89.1,10.4,90.7
8564890,-88.7,10.4,90.7
8564915,-88.3,10.4,90.7
8564940,-87.5,10.3,90.7
8564965,-87.1,10.3,90.7
8564990,-86.8,10.3,90.6
8565015,-86.5,10.3,90.4
8565040,-86.2,10.2,90.3
8565065,-85.9,10.2,90.2
8565090,-85.7,10.3,90.2
8565115,-85.5,10.3,90.2
8565140,-85.1,10.3,90.3
8565165,-84.8,10.2,90.2
8565190,-84.6,10.2,90.2
8565215,-84.3,10.1,90.2
8565240,-84.0,10.1,90.2
8565265,-83.6,10.1,90.4
8565290,-83.4,10.1,90.3
8565315,-83.1,10.2,90.2
8565340,-82.8,10.2,90.2
8565365,-82.5,10.2,90.3
8565390,-82.2,10.2,90.3
8565415,-82.0,10.2,90.3
8565440,-81.8,10.2,90.4
8565465,-81.3,10.2,90.4
8565490,-80.9,10.2,90.4
8565515,-80.8,10.3,90.4
8565540,-80.6,10.3,90.4
8565565,-80.5,10.3,90.5
8565590,-80.5,10.4,90.5
8565615,-80.3,10.3,90.5
